,host_id,neighbourhood_f,longitude,room_type_f,calculated_host_listings_count,availability_365
19221,45937956.0,83.0,-73.89365,1.0,2.0,50.0
19222,220762164.0,21.0,-73.90903,0.0,4.0,354.0
19223,28770493.0,11.0,-74.00004,1.0,1.0,6.0
19224,32126880.0,178.0,-73.74713,1.0,2.0,317.0
19225,3922258.0,23.0,-73.99452,0.0,1.0,0.0
19226,195516359.0,23.0,-73.98932,1.0,1.0,43.0
19227,93294060.0,6.0,-73.94872,1.0,1.0,26.0
19228,2025836.0,8.0,-73.97822,1.0,1.0,0.0
19229,1229358.0,27.0,-74.00375,1.0,1.0,270.0
19230,7475578.0,53.0,-73.99706,0.0,2.0,160.0
19231,97018938.0,100.0,-73.90868,0.0,2.0,179.0
19232,11018460.0,12.0,-73.95632,0.0,2.0,288.0
19233,267015745.0,70.0,-73.89194,1.0,1.0,324.0
19234,4441146.0,33.0,-73.99797,0.0,1.0,65.0
19235,7055854.0,2.0,-73.94253,0.0,5.0,219.0
19236,68013836.0,43.0,-74.00928,0.0,1.0,0.0
19237,249325265.0,8.0,-73.969,0.0,1.0,42.0
19238,21416718.0,12.0,-73.96268,1.0,1.0,35.0
19239,14505375.0,33.0,-73.99395,1.0,1.0,275.0
19240,217642569.0,6.0,-73.95044,0.0,3.0,33.0
19241,40548594.0,43.0,-74.0051,1.0,1.0,72.0
19242,41162207.0,13.0,-73.97789,1.0,1.0,0.0
19243,129158371.0,117.0,-73.95417,0.0,1.0,64.0
19244,126397762.0,2.0,-73.94114,2.0,3.0,0.0
19245,43949321.0,3.0,-73.96015,0.0,1.0,0.0
19246,7248357.0,6.0,-73.9329,1.0,1.0,0.0
19247,31344441.0,12.0,-73.95689,2.0,1.0,0.0
19248,10061222.0,56.0,-73.92227,0.0,1.0,355.0
19249,52243881.0,19.0,-73.98223,0.0,2.0,0.0
19250,33063310.0,26.0,-73.97493,0.0,1.0,0.0
19251,46370904.0,79.0,-74.00784,1.0,1.0,1.0
19252,279845.0,29.0,-73.96671,0.0,2.0,187.0
19253,1338608.0,5.0,-73.97228,1.0,1.0,233.0
19254,97853468.0,169.0,-73.89067,0.0,4.0,332.0
19255,106197850.0,79.0,-74.01329,0.0,1.0,0.0
19256,1177497.0,3.0,-73.96713,0.0,11.0,365.0
19257,13425453.0,3.0,-73.95902,0.0,1.0,0.0
19258,42730216.0,28.0,-73.95829,1.0,2.0,42.0
19259,38315339.0,28.0,-73.96734,1.0,1.0,190.0
19260,203169632.0,28.0,-73.95498,1.0,1.0,242.0
19261,224661472.0,7.0,-73.99099,1.0,1.0,126.0
19262,51356178.0,45.0,-73.9654,1.0,1.0,0.0
19263,13744738.0,10.0,-73.98198,1.0,1.0,1.0
19264,48771484.0,70.0,-73.86841,0.0,1.0,75.0
19265,21858263.0,19.0,-73.98048,0.0,1.0,0.0
19266,149312705.0,1.0,-73.96473,0.0,1.0,19.0
19267,2088995.0,22.0,-73.95513,1.0,1.0,0.0
19268,24933402.0,12.0,-73.9573,0.0,1.0,310.0
19269,52583380.0,16.0,-73.9792,0.0,1.0,0.0
19270,36889012.0,6.0,-73.91944,1.0,4.0,359.0
19271,177157966.0,85.0,-73.76013,0.0,1.0,90.0
19272,46201715.0,15.0,-73.93225,0.0,1.0,251.0
19273,95623284.0,144.0,-73.89713,0.0,1.0,179.0
19274,35980789.0,28.0,-73.95994,1.0,1.0,362.0
19275,6109872.0,23.0,-73.98428,0.0,1.0,66.0
19276,230192818.0,19.0,-73.98084,1.0,2.0,17.0
19277,219782181.0,23.0,-73.98789,0.0,3.0,91.0
19278,122294799.0,6.0,-73.92838,0.0,1.0,0.0
19279,7557833.0,6.0,-73.94547,0.0,5.0,316.0
19280,90846964.0,8.0,-73.97481,1.0,1.0,0.0
19281,57399783.0,15.0,-73.9369,1.0,1.0,0.0
19282,9622750.0,26.0,-73.98112,1.0,3.0,0.0
19283,1038645.0,23.0,-73.9877,0.0,1.0,0.0
19284,18051286.0,56.0,-73.92901,0.0,1.0,0.0
19285,1164515.0,21.0,-73.92766,0.0,2.0,141.0
19286,129602851.0,213.0,-73.8483,1.0,2.0,342.0
19287,25961456.0,29.0,-73.96514,0.0,1.0,0.0
19288,225749624.0,6.0,-73.94366,0.0,1.0,0.0
19289,56726605.0,100.0,-73.90556,1.0,3.0,90.0
19290,32507569.0,1.0,-73.96185,1.0,1.0,89.0
19291,6155803.0,20.0,-73.95025,1.0,1.0,0.0
19292,33646389.0,15.0,-73.95895,1.0,2.0,51.0
19293,122786340.0,8.0,-73.96524,0.0,1.0,0.0
19294,4282125.0,20.0,-73.95474,1.0,1.0,280.0
19295,129890157.0,69.0,-73.84896,0.0,2.0,0.0
19296,66269338.0,83.0,-73.88827,0.0,4.0,345.0
19297,1561505.0,4.0,-73.94463,1.0,1.0,311.0
19298,22675680.0,63.0,-73.83502,2.0,1.0,125.0
19299,222077787.0,28.0,-73.95639,0.0,2.0,7.0
19300,231212364.0,76.0,-73.99917,1.0,2.0,118.0
19301,102287310.0,7.0,-73.98954,1.0,3.0,347.0
19302,110049608.0,117.0,-73.95351,1.0,1.0,68.0
19303,118769947.0,28.0,-73.96157,1.0,1.0,2.0
19304,48499240.0,2.0,-73.95129,0.0,1.0,57.0
19305,1486623.0,25.0,-73.93688,0.0,1.0,46.0
19306,1260921.0,59.0,-73.90201,0.0,2.0,305.0
19307,1884204.0,6.0,-73.93557,1.0,2.0,234.0
19308,10263977.0,8.0,-73.96298,1.0,1.0,0.0
19309,23501405.0,113.0,-73.98398,0.0,1.0,39.0
19310,215577249.0,21.0,-73.9038,0.0,8.0,349.0
19311,18765976.0,21.0,-73.9149,0.0,4.0,78.0
19312,12470243.0,21.0,-73.93035,0.0,1.0,0.0
19313,27962518.0,81.0,-73.8741,0.0,2.0,0.0
19314,55468128.0,17.0,-73.98222,0.0,7.0,260.0
19315,11342593.0,59.0,-73.90125,0.0,1.0,365.0
19316,25370219.0,12.0,-73.96321,0.0,1.0,0.0
19317,99245631.0,28.0,-73.95402,0.0,1.0,0.0
19318,225513415.0,6.0,-73.93892,0.0,2.0,21.0
19319,10174929.0,25.0,-73.93866,1.0,1.0,0.0
19320,486948.0,19.0,-73.98043,0.0,1.0,0.0
19321,10870477.0,19.0,-73.9814,0.0,1.0,365.0
19322,471024.0,41.0,-74.08376,1.0,1.0,25.0
19323,7824750.0,12.0,-73.95271,1.0,1.0,146.0
19324,103131157.0,1.0,-73.98873,0.0,1.0,88.0
19325,79479983.0,28.0,-73.95176,1.0,1.0,0.0
19326,8652278.0,20.0,-73.95479,1.0,1.0,0.0
19327,158692215.0,2.0,-73.94559,0.0,1.0,0.0
19328,40684968.0,2.0,-73.95004,0.0,1.0,0.0
19329,230517521.0,44.0,-73.90831,1.0,1.0,0.0
19330,7014073.0,12.0,-73.96567,0.0,1.0,0.0
19331,3064885.0,12.0,-73.96088,0.0,1.0,0.0
19332,25268900.0,21.0,-73.91679,1.0,1.0,180.0
19333,6080024.0,22.0,-73.95592,0.0,1.0,0.0
19334,59788392.0,8.0,-73.97686,0.0,1.0,0.0
19335,214137767.0,4.0,-73.94468,0.0,1.0,270.0
19336,74196752.0,2.0,-73.95046,1.0,1.0,0.0
19337,252019224.0,155.0,-73.80588,1.0,1.0,359.0
19338,24009463.0,25.0,-73.93342,1.0,2.0,187.0
19339,68014876.0,1.0,-73.97494,1.0,1.0,201.0
19340,3578009.0,25.0,-73.95081,0.0,2.0,97.0
19341,64976141.0,98.0,-73.92143,1.0,1.0,185.0
19342,209964870.0,7.0,-73.9901,1.0,1.0,0.0
19343,84118689.0,28.0,-73.94886,1.0,1.0,26.0
19344,50640005.0,52.0,-73.9982,1.0,1.0,0.0
19345,6246089.0,56.0,-73.92157,1.0,1.0,2.0
19346,107272884.0,124.0,-73.84727,0.0,4.0,354.0
19347,97521826.0,6.0,-73.95791,0.0,1.0,179.0
19348,3440811.0,7.0,-73.99297,1.0,1.0,66.0
19349,59875550.0,12.0,-73.95995,0.0,1.0,0.0
19350,31906445.0,11.0,-74.00143,1.0,1.0,0.0
19351,8260418.0,15.0,-73.94938,0.0,1.0,0.0
19352,9554878.0,28.0,-73.95988,1.0,1.0,4.0
19353,145878384.0,15.0,-73.92962,0.0,7.0,308.0
19354,1698391.0,7.0,-73.99308,0.0,3.0,98.0
19355,222659001.0,6.0,-73.91109,0.0,4.0,239.0
19356,94219511.0,2.0,-73.9542,0.0,2.0,8.0
19357,10078038.0,12.0,-73.95189,1.0,1.0,29.0
19358,45775461.0,29.0,-73.96384,0.0,1.0,88.0
19359,205032591.0,6.0,-73.94786,0.0,4.0,347.0
19360,142053.0,7.0,-73.99066,1.0,5.0,266.0
19361,10661558.0,28.0,-73.95153,0.0,4.0,0.0
19362,261012432.0,82.0,-73.95376,1.0,1.0,267.0
19363,87156911.0,95.0,-73.8552,1.0,1.0,326.0
19364,237477.0,12.0,-73.96603,0.0,1.0,0.0
19365,204684505.0,54.0,-73.94929,1.0,1.0,353.0
19366,222886357.0,39.0,-73.91955,0.0,2.0,0.0
19367,22118412.0,2.0,-73.94938,0.0,1.0,19.0
19368,284224.0,19.0,-73.98355,1.0,1.0,15.0
19369,169587048.0,84.0,-73.87801,0.0,2.0,307.0
19370,56352735.0,6.0,-73.95493,1.0,1.0,4.0
19371,673215.0,2.0,-73.95327,0.0,2.0,263.0
19372,37028138.0,19.0,-73.9838,1.0,1.0,0.0
19373,56156848.0,6.0,-73.94565,0.0,1.0,73.0
19374,224533200.0,81.0,-73.87237,1.0,1.0,34.0
19375,47426195.0,2.0,-73.94113,0.0,1.0,0.0
19376,96379938.0,54.0,-73.94965,0.0,2.0,48.0
19377,9492212.0,16.0,-73.97885,0.0,4.0,0.0
19378,101604346.0,90.0,-74.02455,1.0,1.0,314.0
19379,43242084.0,24.0,-73.95851,1.0,1.0,133.0
19380,245960335.0,46.0,-73.78263,0.0,1.0,180.0
19381,14860389.0,20.0,-73.95666,0.0,1.0,87.0
19382,273361532.0,8.0,-73.9655,1.0,1.0,15.0
19383,153568512.0,7.0,-73.99477,1.0,1.0,360.0
19384,87951927.0,8.0,-73.96598,0.0,1.0,0.0
19385,273570019.0,56.0,-73.92577,0.0,1.0,359.0
19386,71012165.0,6.0,-73.93592,0.0,1.0,0.0
19387,105640471.0,79.0,-74.01512,0.0,8.0,360.0
19388,122419373.0,14.0,-74.0006,0.0,1.0,288.0
19389,7028001.0,6.0,-73.94963,0.0,1.0,9.0
19390,218959287.0,15.0,-73.94567,1.0,1.0,0.0
19391,21641864.0,27.0,-74.0027,1.0,1.0,275.0
19392,51596474.0,67.0,-73.96871,2.0,12.0,0.0
19393,22709931.0,7.0,-73.98639,0.0,1.0,0.0
19394,44492422.0,12.0,-73.96135,0.0,1.0,249.0
19395,35319788.0,8.0,-73.9706,0.0,1.0,0.0
19396,27077862.0,19.0,-73.98694,1.0,1.0,0.0
19397,2448006.0,2.0,-73.94858,0.0,3.0,349.0
19398,243367528.0,56.0,-73.91358,0.0,7.0,313.0
19399,10655479.0,54.0,-73.94754,0.0,1.0,16.0
19400,10914119.0,12.0,-73.96142,1.0,1.0,187.0
19401,19195540.0,9.0,-73.99164,0.0,3.0,294.0
19402,45033175.0,7.0,-73.99188,0.0,3.0,0.0
19403,1520215.0,38.0,-73.98004,1.0,1.0,0.0
19404,997124.0,13.0,-73.97074,0.0,1.0,0.0
19405,23457783.0,21.0,-73.90834,0.0,1.0,0.0
19406,261995854.0,124.0,-73.82668,1.0,1.0,356.0
19407,39455276.0,8.0,-73.97381,1.0,1.0,36.0
19408,106067584.0,6.0,-73.92491,0.0,1.0,179.0
19409,19707138.0,79.0,-74.00032,1.0,1.0,8.0
19410,916092.0,49.0,-73.91625,1.0,1.0,0.0
19411,163625145.0,111.0,-73.99138,0.0,3.0,163.0
19412,34322623.0,30.0,-73.93844,0.0,1.0,326.0
19413,80028220.0,6.0,-73.92531,0.0,1.0,0.0
19414,21430239.0,19.0,-73.98901,0.0,1.0,0.0
19415,2494945.0,22.0,-73.96024,0.0,1.0,286.0
19416,23419527.0,11.0,-74.00358,1.0,1.0,0.0
19417,132934081.0,111.0,-73.99615,0.0,1.0,0.0
19418,261451511.0,8.0,-73.97623,0.0,1.0,21.0
19419,148787736.0,34.0,-73.99021,1.0,2.0,46.0
19420,10240682.0,52.0,-74.00027,1.0,1.0,0.0
19421,17927023.0,56.0,-73.93041,1.0,1.0,89.0
19422,6196141.0,19.0,-73.98478,1.0,1.0,330.0
19423,7654837.0,1.0,-73.97439,1.0,1.0,14.0
19424,31665801.0,19.0,-73.98847,1.0,2.0,83.0
19425,1179779.0,6.0,-73.93235,0.0,1.0,58.0
19426,4274857.0,23.0,-73.98954,0.0,3.0,20.0
19427,5052897.0,2.0,-73.95353,0.0,1.0,41.0
19428,32849197.0,13.0,-73.97318,1.0,1.0,0.0
19429,11286990.0,27.0,-74.00288,1.0,1.0,11.0
19430,224245939.0,8.0,-73.96315,1.0,1.0,0.0
19431,192181166.0,12.0,-73.94268,0.0,2.0,0.0
19432,10364617.0,79.0,-74.01097,1.0,1.0,0.0
19433,124399442.0,117.0,-73.96018,2.0,4.0,320.0
19434,3116204.0,6.0,-73.93916,1.0,1.0,127.0
19435,224874182.0,133.0,-73.87149,2.0,1.0,280.0
19436,139170973.0,2.0,-73.95521,0.0,1.0,0.0
19437,4601948.0,77.0,-74.00984,1.0,1.0,18.0
19438,6323006.0,54.0,-73.93826,1.0,1.0,174.0
19439,79461666.0,7.0,-73.99132,1.0,3.0,8.0
19440,173249074.0,197.0,-74.01725,0.0,2.0,311.0
19441,1015345.0,71.0,-73.98167,1.0,1.0,3.0
19442,248041579.0,8.0,-73.97047,0.0,1.0,0.0
19443,17577495.0,7.0,-73.98698,0.0,3.0,45.0
19444,5385509.0,15.0,-73.94958,0.0,1.0,0.0
19445,100835599.0,4.0,-73.94688,0.0,2.0,90.0
19446,209556739.0,1.0,-73.98442,1.0,1.0,255.0
19447,165492173.0,16.0,-73.97476,1.0,1.0,0.0
19448,22095324.0,21.0,-73.91611,1.0,1.0,1.0
19449,28779108.0,24.0,-73.95518,1.0,1.0,145.0
19450,27932675.0,48.0,-73.99506,1.0,1.0,0.0
19451,17038671.0,11.0,-74.00459,0.0,2.0,243.0
19452,10294443.0,15.0,-73.95879,1.0,1.0,0.0
19453,10229087.0,49.0,-73.89256,0.0,4.0,349.0
19454,47594947.0,39.0,-73.92493,0.0,1.0,5.0
19455,9104749.0,6.0,-73.95551,0.0,1.0,0.0
19456,4336107.0,15.0,-73.9551,1.0,1.0,4.0
19457,10121204.0,19.0,-73.98428,0.0,1.0,0.0
19458,164537600.0,12.0,-73.96067,1.0,1.0,0.0
19459,5091423.0,54.0,-73.95189,1.0,1.0,26.0
19460,9295237.0,56.0,-73.91389,1.0,2.0,0.0
19461,12501130.0,15.0,-73.93705,1.0,1.0,28.0
19462,21340955.0,22.0,-73.96078,1.0,3.0,311.0
19463,256718904.0,34.0,-73.98414,0.0,1.0,82.0
19464,8082431.0,11.0,-74.00182,1.0,1.0,6.0
19465,76215404.0,36.0,-73.9956,1.0,1.0,2.0
19466,3915722.0,13.0,-73.96882,1.0,1.0,15.0
19467,656978.0,11.0,-74.0062,1.0,1.0,0.0
19468,229104353.0,56.0,-73.92804,0.0,2.0,341.0
19469,13575029.0,30.0,-73.93107,0.0,1.0,0.0
19470,212160752.0,56.0,-73.92001,0.0,1.0,74.0
19471,13257873.0,28.0,-73.95559,0.0,1.0,36.0
19472,6487616.0,64.0,-73.9945,1.0,1.0,0.0
19473,2450665.0,10.0,-73.98283,1.0,1.0,26.0
19474,1273920.0,19.0,-73.97913,1.0,1.0,0.0
19475,234440538.0,28.0,-73.9535,1.0,1.0,0.0
19476,8730513.0,52.0,-73.99767,0.0,1.0,0.0
19477,327033.0,21.0,-73.92307,1.0,2.0,23.0
19478,16761703.0,21.0,-73.93124,1.0,1.0,0.0
19479,267593494.0,15.0,-73.90891,1.0,1.0,73.0
19480,5758215.0,27.0,-74.00361,0.0,1.0,173.0
19481,262312329.0,75.0,-74.02943,0.0,1.0,329.0
19482,57812046.0,22.0,-73.96579,1.0,2.0,0.0
19483,47217135.0,28.0,-73.95616,2.0,1.0,0.0
19484,220139308.0,43.0,-74.01043,0.0,1.0,132.0
19485,132883657.0,34.0,-73.98903,1.0,1.0,0.0
19486,116308258.0,30.0,-73.93938,0.0,1.0,0.0
19487,265213112.0,13.0,-73.96959,1.0,1.0,79.0
19488,258250399.0,28.0,-73.95201,1.0,1.0,135.0
19489,16970101.0,12.0,-73.95547,1.0,1.0,0.0
19490,234776583.0,21.0,-73.91556,1.0,1.0,342.0
19491,4412976.0,77.0,-74.00435,1.0,1.0,186.0
19492,8726000.0,64.0,-73.99302,0.0,1.0,0.0
19493,5445262.0,28.0,-73.94728,1.0,1.0,0.0
19494,48487386.0,34.0,-73.98824,0.0,1.0,27.0
19495,49753169.0,45.0,-73.95995,0.0,1.0,0.0
19496,54342301.0,15.0,-73.95101,1.0,1.0,9.0
19497,131476075.0,21.0,-73.91317,0.0,8.0,177.0
19498,1408973.0,27.0,-74.00307,1.0,1.0,44.0
19499,6608220.0,32.0,-73.99649,1.0,1.0,230.0
19500,266360944.0,152.0,-73.76251,0.0,1.0,89.0
19501,22158091.0,4.0,-73.93819,0.0,1.0,66.0
19502,52196858.0,133.0,-73.85812,0.0,2.0,336.0
19503,197190247.0,7.0,-73.98692,2.0,7.0,221.0
19504,210970608.0,15.0,-73.95054,1.0,5.0,226.0
19505,8619862.0,12.0,-73.95543,1.0,1.0,0.0
19506,31389734.0,52.0,-73.99787,1.0,1.0,0.0
19507,57094235.0,43.0,-74.01376,0.0,1.0,0.0
19508,43797176.0,84.0,-73.90583,0.0,1.0,353.0
19509,11018124.0,8.0,-73.97091,0.0,1.0,66.0
19510,9811865.0,20.0,-73.95799,1.0,1.0,0.0
19511,187544628.0,7.0,-73.99431,1.0,1.0,5.0
19512,163047898.0,25.0,-73.95032,1.0,1.0,0.0
19513,24575626.0,11.0,-74.00369,1.0,1.0,260.0
19514,2675913.0,8.0,-73.9764,1.0,1.0,0.0
19515,20904647.0,13.0,-73.97602,0.0,1.0,295.0
19516,82683774.0,15.0,-73.93502,0.0,1.0,14.0
19517,103850896.0,12.0,-73.94289,0.0,2.0,53.0
19518,33182386.0,4.0,-73.94891,0.0,1.0,97.0
19519,33605594.0,73.0,-73.95026,0.0,1.0,311.0
19520,1840564.0,12.0,-73.9353,0.0,1.0,110.0
19521,10162189.0,56.0,-73.91815,1.0,1.0,351.0
19522,1692055.0,4.0,-73.94454,2.0,1.0,81.0
19523,639785.0,12.0,-73.95466,1.0,1.0,0.0
19524,89161588.0,19.0,-73.9805,0.0,1.0,365.0
19525,13480762.0,12.0,-73.94027,0.0,2.0,22.0
19526,189792874.0,100.0,-73.90916,1.0,1.0,358.0
19527,362457.0,12.0,-73.9641,1.0,1.0,180.0
19528,162432541.0,12.0,-73.9624,1.0,2.0,279.0
19529,214863971.0,35.0,-73.92651,0.0,2.0,38.0
19530,224735872.0,25.0,-73.92095,2.0,1.0,178.0
19531,100106209.0,24.0,-73.96153,1.0,2.0,219.0
19532,21938150.0,68.0,-73.98392,0.0,1.0,365.0
19533,90270616.0,43.0,-74.01529,1.0,1.0,0.0
19534,10134825.0,23.0,-73.98423,0.0,4.0,0.0
19535,29683852.0,113.0,-73.98423,1.0,1.0,0.0
19536,55981584.0,90.0,-74.02262,0.0,2.0,0.0
19537,114502772.0,8.0,-73.96409,0.0,1.0,0.0
19538,34097291.0,10.0,-73.98127,1.0,1.0,0.0
19539,119441.0,56.0,-73.91298,1.0,3.0,247.0
19540,204852306.0,6.0,-73.93276,0.0,14.0,0.0
19541,22627992.0,16.0,-73.97535,1.0,1.0,2.0
19542,21904.0,19.0,-73.98542,1.0,1.0,67.0
19543,24667595.0,21.0,-73.92351,0.0,1.0,0.0
19544,217652530.0,46.0,-73.77751,0.0,4.0,253.0
19545,49737913.0,8.0,-73.98178,1.0,1.0,0.0
19546,120767920.0,37.0,-73.81461,0.0,10.0,172.0
19547,215273760.0,6.0,-73.92838,0.0,2.0,148.0
19548,19445501.0,28.0,-73.95298,1.0,1.0,78.0
19549,19222653.0,90.0,-74.02552,1.0,1.0,353.0
19550,40991179.0,12.0,-73.95814,1.0,2.0,9.0
19551,4343152.0,2.0,-73.94313,1.0,1.0,0.0
19552,260639745.0,71.0,-73.98413,0.0,15.0,349.0
19553,8834234.0,2.0,-73.95033,1.0,1.0,58.0
19554,2702777.0,21.0,-73.91476,0.0,1.0,0.0
19555,535343.0,2.0,-73.9578,0.0,1.0,1.0
19556,30848788.0,6.0,-73.94656,0.0,2.0,89.0
19557,271749110.0,15.0,-73.91614,0.0,1.0,177.0
19558,199946021.0,8.0,-73.96295,0.0,3.0,11.0
19559,33151563.0,37.0,-73.82215,0.0,2.0,0.0
19560,398440.0,6.0,-73.92934,1.0,1.0,14.0
19561,12293403.0,2.0,-73.94151,1.0,2.0,40.0
19562,55948559.0,181.0,-73.83993,0.0,4.0,11.0
19563,1451269.0,21.0,-73.92439,1.0,1.0,7.0
19564,1411399.0,56.0,-73.91193,1.0,5.0,326.0
19565,218840878.0,98.0,-73.92266,0.0,1.0,88.0
19566,2999445.0,19.0,-73.98105,1.0,1.0,0.0
19567,4094013.0,23.0,-73.98918,1.0,1.0,109.0
19568,130667097.0,12.0,-73.9331,1.0,2.0,347.0
19569,68890.0,6.0,-73.95688,1.0,3.0,365.0
19570,19638146.0,27.0,-74.00031,0.0,3.0,74.0
19571,50690723.0,2.0,-73.95142,1.0,1.0,0.0
19572,110907551.0,1.0,-73.9813,0.0,2.0,156.0
19573,41535999.0,45.0,-73.9632,0.0,1.0,0.0
19574,11796442.0,11.0,-74.0018,1.0,1.0,41.0
19575,40832103.0,14.0,-74.00071,1.0,1.0,18.0
19576,13972159.0,19.0,-73.97994,1.0,1.0,0.0
19577,2871975.0,12.0,-73.96405,0.0,1.0,31.0
19578,21785798.0,2.0,-73.93953,1.0,1.0,89.0
19579,130971031.0,21.0,-73.91801,0.0,4.0,104.0
19580,2559886.0,7.0,-73.98849,1.0,1.0,0.0
19581,52498520.0,21.0,-73.91026,0.0,1.0,365.0
19582,46036778.0,28.0,-73.95917,1.0,1.0,0.0
19583,37193449.0,39.0,-73.91833,1.0,1.0,0.0
19584,23124921.0,3.0,-73.96073,0.0,1.0,0.0
19585,2684478.0,28.0,-73.94813,1.0,1.0,0.0
19586,83717038.0,20.0,-73.95282,1.0,3.0,14.0
19587,4265028.0,19.0,-73.99029,0.0,1.0,0.0
19588,18037444.0,16.0,-73.97516,1.0,1.0,0.0
19589,8821726.0,22.0,-73.9648,0.0,1.0,0.0
19590,15757322.0,30.0,-73.94162,1.0,2.0,294.0
19591,3136445.0,33.0,-74.00024,0.0,1.0,0.0
19592,88314328.0,21.0,-73.9292,0.0,1.0,0.0
19593,4350342.0,12.0,-73.95137,1.0,1.0,88.0
19594,48492929.0,26.0,-73.9768,0.0,1.0,317.0
19595,17486785.0,6.0,-73.9486,0.0,1.0,0.0
19596,31605872.0,25.0,-73.93092,0.0,1.0,8.0
19597,29034854.0,52.0,-73.99882,1.0,1.0,23.0
19598,12797993.0,21.0,-73.90998,0.0,1.0,0.0
19599,152484079.0,122.0,-74.13113,0.0,1.0,0.0
19600,602359.0,13.0,-73.97404,1.0,2.0,107.0
19601,3196987.0,6.0,-73.95366,1.0,1.0,66.0
19602,66744930.0,12.0,-73.95784,1.0,1.0,61.0
19603,2266717.0,20.0,-73.94786,1.0,1.0,0.0
19604,1295576.0,6.0,-73.95481,1.0,1.0,158.0
19605,224815152.0,7.0,-73.99825,0.0,8.0,88.0
19606,50028109.0,45.0,-73.95904,0.0,1.0,0.0
19607,69706365.0,51.0,-73.94975,0.0,2.0,0.0
19608,16279457.0,15.0,-73.95675,0.0,1.0,0.0
19609,179413160.0,84.0,-73.88374,0.0,1.0,57.0
19610,108464471.0,99.0,-73.91456,0.0,1.0,365.0
19611,15815124.0,29.0,-73.97122,0.0,1.0,0.0
19612,7683267.0,29.0,-73.96912,1.0,1.0,0.0
19613,4701443.0,37.0,-73.81029,0.0,2.0,298.0
19614,156114168.0,24.0,-73.96155,0.0,6.0,229.0
19615,21475.0,23.0,-73.98217,0.0,1.0,345.0
19616,16308520.0,77.0,-74.01049,1.0,1.0,66.0
19617,193296202.0,25.0,-73.95324,1.0,2.0,334.0
19618,49924298.0,48.0,-73.99146,1.0,1.0,0.0
19619,168308087.0,14.0,-73.99171,1.0,1.0,0.0
19620,8896180.0,4.0,-73.94398,0.0,1.0,293.0
19621,48296060.0,43.0,-74.00464,0.0,1.0,0.0
19622,53638710.0,2.0,-73.93966,0.0,1.0,23.0
19623,2061760.0,6.0,-73.93776,1.0,1.0,259.0
19624,28462809.0,2.0,-73.95335,0.0,1.0,55.0
19625,252646618.0,56.0,-73.90981,0.0,2.0,310.0
19626,57890723.0,39.0,-73.9168,0.0,1.0,0.0
19627,23038979.0,84.0,-73.87336,1.0,1.0,18.0
19628,26819117.0,26.0,-73.97878,0.0,1.0,0.0
19629,39835878.0,49.0,-73.90987,0.0,1.0,219.0
19630,34690679.0,4.0,-73.93454,0.0,1.0,0.0
19631,85082002.0,15.0,-73.95126,0.0,1.0,0.0
19632,6423838.0,54.0,-73.94539,0.0,1.0,83.0
19633,171482981.0,126.0,-73.90982,0.0,1.0,21.0
19634,260425153.0,1.0,-73.97632,0.0,14.0,340.0
19635,161769990.0,6.0,-73.95233,0.0,2.0,0.0
19636,1477833.0,123.0,-74.0128,0.0,1.0,76.0
19637,8961407.0,2.0,-73.94848,1.0,3.0,302.0
19638,210799153.0,6.0,-73.94797,0.0,3.0,0.0
19639,18953786.0,56.0,-73.92169,1.0,2.0,349.0
19640,29013448.0,24.0,-73.95969,0.0,2.0,0.0
19641,1633246.0,6.0,-73.92369,1.0,4.0,0.0
19642,18011536.0,9.0,-73.9964,1.0,1.0,0.0
19643,228571016.0,2.0,-73.95144,0.0,2.0,89.0
19644,5076827.0,2.0,-73.94415,1.0,2.0,235.0
19645,718630.0,25.0,-73.95363,1.0,1.0,3.0
19646,32059780.0,27.0,-74.00455,1.0,1.0,47.0
19647,8199671.0,6.0,-73.95014,1.0,1.0,2.0
19648,39523758.0,146.0,-73.97979,1.0,1.0,0.0
19649,47731857.0,14.0,-73.99272,1.0,1.0,0.0
19650,11540028.0,14.0,-73.99687,1.0,1.0,0.0
19651,30166510.0,56.0,-73.93043,0.0,1.0,0.0
19652,21850707.0,141.0,-73.8817,2.0,1.0,6.0
19653,37433861.0,139.0,-73.8308,1.0,1.0,1.0
19654,38507835.0,19.0,-73.97914,0.0,1.0,0.0
19655,20154516.0,8.0,-73.96859,0.0,1.0,0.0
19656,34399492.0,2.0,-73.9407,0.0,1.0,6.0
19657,269076400.0,52.0,-74.00061,1.0,1.0,185.0
19658,9155419.0,19.0,-73.98905,0.0,1.0,149.0
19659,72377141.0,8.0,-73.96801,0.0,3.0,0.0
19660,76849762.0,12.0,-73.94397,0.0,1.0,0.0
19661,2455544.0,1.0,-73.98393,1.0,1.0,0.0
19662,20985328.0,56.0,-73.92254,0.0,2.0,249.0
19663,137194766.0,49.0,-73.9125,1.0,2.0,7.0
19664,53602261.0,25.0,-73.93521,1.0,1.0,364.0
19665,147351617.0,101.0,-74.01801,1.0,1.0,79.0
19666,1360198.0,86.0,-74.06476,1.0,4.0,335.0
19667,35025150.0,12.0,-73.95694,1.0,1.0,0.0
19668,6230230.0,23.0,-73.98472,0.0,3.0,5.0
19669,53627366.0,12.0,-73.96343,1.0,1.0,112.0
19670,1141935.0,15.0,-73.94799,0.0,3.0,284.0
19671,30245313.0,28.0,-73.95371,0.0,1.0,0.0
